Source,Target,Type,Weight
54726,18,directed,1
54727,18,directed,1
54728,18,directed,1
54729,18,directed,1
54730,18,directed,1
54731,18,directed,1
54732,18,directed,1
54733,18,directed,1
54734,18,directed,1
54735,18,directed,1
54736,18,directed,1
54737,18,directed,1
26084,18,directed,1
54738,18,directed,1
54739,18,directed,1
54740,18,directed,1
4564,18,directed,1
54741,18,directed,1
2276,18,directed,1
54742,18,directed,1
54743,18,directed,1
54744,18,directed,1
54745,18,directed,1
2260,18,directed,1
54746,18,directed,1
54747,18,directed,1
54748,18,directed,1
54749,18,directed,1
54750,18,directed,1
54751,18,directed,1
54752,18,directed,1
54753,18,directed,1
54754,18,directed,1
54755,18,directed,1
54756,18,directed,1
54757,18,directed,1
752,18,directed,1
54758,18,directed,1
54759,18,directed,1
54760,18,directed,1
54761,18,directed,1
54762,18,directed,1
54763,18,directed,1
54764,18,directed,1
54765,18,directed,1
54766,18,directed,1
54767,18,directed,1
54768,18,directed,1
54769,18,directed,1
54770,18,directed,1
54771,18,directed,1
54772,18,directed,1
54773,18,directed,1
54774,18,directed,1
54775,18,directed,1
54776,18,directed,1
54777,18,directed,1
54778,18,directed,1
54779,18,directed,1
54780,18,directed,1
54781,18,directed,1
54782,18,directed,1
54783,18,directed,1
54784,18,directed,1
54785,18,directed,1
54786,18,directed,1
54787,18,directed,1
54788,18,directed,1
54789,18,directed,1
54790,18,directed,1
54791,18,directed,1
54792,18,directed,1
22583,18,directed,1
54793,18,directed,1
54794,18,directed,1
54795,18,directed,1
54796,18,directed,1
54797,18,directed,1
54798,18,directed,1
54799,18,directed,1
54800,18,directed,1
54801,18,directed,1
54802,18,directed,1
54803,18,directed,1
54804,18,directed,1
54805,18,directed,1
54806,18,directed,1
54807,18,directed,1
54808,18,directed,1
21260,18,directed,1
54809,18,directed,1
54810,18,directed,1
54811,18,directed,1
54812,18,directed,1
54813,18,directed,1
54814,18,directed,1
54815,18,directed,1
54816,18,directed,1
54817,18,directed,1
54818,18,directed,1
5523,18,directed,1
54819,18,directed,1
54820,18,directed,1
54821,18,directed,1
54822,18,directed,1
54823,18,directed,1
54824,18,directed,1
54825,18,directed,1
783,18,directed,1
54826,18,directed,1
54827,18,directed,1
54828,18,directed,1
54829,18,directed,1
54830,18,directed,1
54831,18,directed,1
54832,18,directed,1
54833,18,directed,1
54834,18,directed,1
54835,18,directed,1
2797,18,directed,1
54836,18,directed,1
54837,18,directed,1
54838,18,directed,1
54839,18,directed,1
54840,18,directed,1
1799,18,directed,1
54841,18,directed,1
54842,18,directed,1
54843,18,directed,1
54844,18,directed,1
54845,18,directed,1
54846,18,directed,1
54847,18,directed,1
54848,18,directed,1
54849,18,directed,1
21495,18,directed,1
54850,18,directed,1
54851,18,directed,1
23093,18,directed,1
54852,18,directed,1
13185,18,directed,1
54853,18,directed,1
54854,18,directed,1
54855,18,directed,1
8906,18,directed,1
1787,18,directed,1
54856,18,directed,1
54857,18,directed,1
2429,18,directed,1
54858,18,directed,1
54859,18,directed,1
6610,18,directed,1
1798,18,directed,1
54860,18,directed,1
54861,18,directed,1
54862,18,directed,1
45709,18,directed,1
54863,18,directed,1
54864,18,directed,1
1804,18,directed,1
54865,18,directed,1
54866,18,directed,1
54867,18,directed,1
54868,18,directed,1
54869,18,directed,1
32009,18,directed,1
54870,18,directed,1
1815,18,directed,1
54871,18,directed,1
1728,18,directed,1
29618,18,directed,1
54872,18,directed,1
54873,18,directed,1
1824,18,directed,1
54874,18,directed,1
6553,18,directed,1
54875,18,directed,1
54876,18,directed,1
54877,18,directed,1
54878,18,directed,1
32399,18,directed,1
6702,18,directed,1
54879,18,directed,1
54880,18,directed,1
54881,18,directed,1
31978,18,directed,1
1842,18,directed,1
1843,18,directed,1
54882,18,directed,1
23596,18,directed,1
54883,18,directed,1
54884,18,directed,1
54885,18,directed,1
54886,18,directed,1
54887,18,directed,1
54888,18,directed,1
54889,18,directed,1
54890,18,directed,1
54891,18,directed,1
1871,18,directed,1
54892,18,directed,1
54893,18,directed,1
54894,18,directed,1
54895,18,directed,1
54896,18,directed,1
54897,18,directed,1
54898,18,directed,1
54899,18,directed,1
45939,18,directed,1
54900,18,directed,1
46318,18,directed,1
32465,18,directed,1
54901,18,directed,1
54902,18,directed,1
54903,18,directed,1
54904,18,directed,1
1905,18,directed,1
54905,18,directed,1
54906,18,directed,1
54907,18,directed,1
54908,18,directed,1
54909,18,directed,1
54910,18,directed,1
54911,18,directed,1
28192,18,directed,1
54912,18,directed,1
54913,18,directed,1
54914,18,directed,1
54915,18,directed,1
54916,18,directed,1
54917,18,directed,1
54918,18,directed,1
54919,18,directed,1
54920,18,directed,1
9166,18,directed,1
1936,18,directed,1
54921,18,directed,1
54922,18,directed,1
7965,18,directed,1
54923,18,directed,1
54924,18,directed,1
54925,18,directed,1
54926,18,directed,1
54927,18,directed,1
54928,18,directed,1
1945,18,directed,1
54929,18,directed,1
2258,18,directed,1
4807,18,directed,1
39634,18,directed,1
54930,18,directed,1
24049,18,directed,1
1970,18,directed,1
2248,18,directed,1
54931,18,directed,1
54932,18,directed,1
54933,18,directed,1
54934,18,directed,1
2368,18,directed,1
2218,18,directed,1
54935,18,directed,1
54936,18,directed,1
54937,18,directed,1
54938,18,directed,1
4914,18,directed,1
54939,18,directed,1
54940,18,directed,1
54941,18,directed,1
54942,18,directed,1
54943,18,directed,1
54944,18,directed,1
54945,18,directed,1
54946,18,directed,1
54947,18,directed,1
54948,18,directed,1
2299,18,directed,1
2311,18,directed,1
54949,18,directed,1
54950,18,directed,1
54951,18,directed,1
54952,18,directed,1
54953,18,directed,1
54954,18,directed,1
54955,18,directed,1
54956,18,directed,1
54957,18,directed,1
54958,18,directed,1
54959,18,directed,1
54960,18,directed,1
23896,18,directed,1
54961,18,directed,1
54962,18,directed,1
54963,18,directed,1
2280,18,directed,1
54964,18,directed,1
54965,18,directed,1
54966,18,directed,1
54967,18,directed,1
54968,18,directed,1
54969,18,directed,1
54970,18,directed,1
54971,18,directed,1
54972,18,directed,1
32255,18,directed,1
54973,18,directed,1
54974,18,directed,1
54975,18,directed,1
54976,18,directed,1
54977,18,directed,1
32361,18,directed,1
54978,18,directed,1
54979,18,directed,1
54980,18,directed,1
54981,18,directed,1
54982,18,directed,1
54983,18,directed,1
54984,18,directed,1
54985,18,directed,1
54986,18,directed,1
54987,18,directed,1
54988,18,directed,1
54989,18,directed,1
54990,18,directed,1
54991,18,directed,1
54992,18,directed,1
54993,18,directed,1
54994,18,directed,1
54995,18,directed,1
54996,18,directed,1
54997,18,directed,1
54998,18,directed,1
54999,18,directed,1
14021,18,directed,1
55000,18,directed,1
24217,18,directed,1
55001,18,directed,1
55002,18,directed,1
55003,18,directed,1
21720,18,directed,1
55004,18,directed,1
55005,18,directed,1
55006,18,directed,1
55007,18,directed,1
55008,18,directed,1
55009,18,directed,1
55010,18,directed,1
55011,18,directed,1
55012,18,directed,1
55013,18,directed,1
55014,18,directed,1
55015,18,directed,1
55016,18,directed,1
55017,18,directed,1
55018,18,directed,1
911,18,directed,1
55019,18,directed,1
24225,18,directed,1
55020,18,directed,1
55021,18,directed,1
55022,18,directed,1
55023,18,directed,1
55024,18,directed,1
55025,18,directed,1
55026,18,directed,1
55027,18,directed,1
55028,18,directed,1
55029,18,directed,1
55030,18,directed,1
55031,18,directed,1
28539,18,directed,1
55032,18,directed,1
55033,18,directed,1
55034,18,directed,1
55035,18,directed,1
55036,18,directed,1
55037,18,directed,1
55038,18,directed,1
6245,18,directed,1
55039,18,directed,1
15127,18,directed,1
55040,18,directed,1
55041,18,directed,1
55042,18,directed,1
55043,18,directed,1
55044,18,directed,1
55045,18,directed,1
55046,18,directed,1
55047,18,directed,1
55048,18,directed,1
55049,18,directed,1
55050,18,directed,1
55051,18,directed,1
55052,18,directed,1
55053,18,directed,1
55054,18,directed,1
55055,18,directed,1
55056,18,directed,1
55057,18,directed,1
55058,18,directed,1
55059,18,directed,1
55060,18,directed,1
55061,18,directed,1
55062,18,directed,1
6306,18,directed,1
55063,18,directed,1
55064,18,directed,1
55065,18,directed,1
55066,18,directed,1
55067,18,directed,1
55068,18,directed,1
55069,18,directed,1
55070,18,directed,1
55071,18,directed,1
55072,18,directed,1
55073,18,directed,1
55074,18,directed,1
55075,18,directed,1
55076,18,directed,1
55077,18,directed,1
55078,18,directed,1
55079,18,directed,1
55080,18,directed,1
55081,18,directed,1
55082,18,directed,1
55083,18,directed,1
55084,18,directed,1
55085,18,directed,1
55086,18,directed,1
55087,18,directed,1
55088,18,directed,1
55089,18,directed,1
885,18,directed,1
55090,18,directed,1
55091,18,directed,1
55092,18,directed,1
55093,18,directed,1
55094,18,directed,1
55095,18,directed,1
55096,18,directed,1
55097,18,directed,1
55098,18,directed,1
55099,18,directed,1
55100,18,directed,1
55101,18,directed,1
55102,18,directed,1
55103,18,directed,1
55104,18,directed,1
55105,18,directed,1
55106,18,directed,1
55107,18,directed,1
55108,18,directed,1
55109,18,directed,1
55110,18,directed,1
55111,18,directed,1
55112,18,directed,1
55113,18,directed,1
55114,18,directed,1
55115,18,directed,1
55116,18,directed,1
13930,18,directed,1
55117,18,directed,1
55118,18,directed,1
55119,18,directed,1
55120,18,directed,1
55121,18,directed,1
55122,18,directed,1
55123,18,directed,1
55124,18,directed,1
5481,18,directed,1
55125,18,directed,1
55126,18,directed,1
10604,18,directed,1
39480,18,directed,1
55127,18,directed,1
55128,18,directed,1
55129,18,directed,1
55130,18,directed,1
55131,18,directed,1
55132,18,directed,1
30950,18,directed,1
55133,18,directed,1
55134,18,directed,1
55135,18,directed,1
55136,18,directed,1
55137,18,directed,1
55138,18,directed,1
55139,18,directed,1
2496,18,directed,1
55140,18,directed,1
55141,18,directed,1
55142,18,directed,1
55143,18,directed,1
5504,18,directed,1
55144,18,directed,1
55145,18,directed,1
55146,18,directed,1
55147,18,directed,1
55148,18,directed,1
55149,18,directed,1
55150,18,directed,1
55151,18,directed,1
2438,18,directed,1
55152,18,directed,1
55153,18,directed,1
55154,18,directed,1
55155,18,directed,1
55156,18,directed,1
55157,18,directed,1
55158,18,directed,1
55159,18,directed,1
55160,18,directed,1
55161,18,directed,1
55162,18,directed,1
55163,18,directed,1
55164,18,directed,1
55165,18,directed,1
55166,18,directed,1
55167,18,directed,1
55168,18,directed,1
55169,18,directed,1
55170,18,directed,1
55171,18,directed,1
55172,18,directed,1
55173,18,directed,1
9282,18,directed,1
55174,18,directed,1
55175,18,directed,1
55176,18,directed,1
55177,18,directed,1
8095,18,directed,1
55178,18,directed,1
55179,18,directed,1
55180,18,directed,1
55181,18,directed,1
31259,18,directed,1
55182,18,directed,1
55183,18,directed,1
6382,18,directed,1
55184,18,directed,1
55185,18,directed,1
55186,18,directed,1
55187,18,directed,1
55188,18,directed,1
55189,18,directed,1
55190,18,directed,1
55191,18,directed,1
55192,18,directed,1
11100,18,directed,1
55193,18,directed,1
55194,18,directed,1
55195,18,directed,1
55196,18,directed,1
55197,18,directed,1
55198,18,directed,1
55199,18,directed,1
55200,18,directed,1
55201,18,directed,1
55202,18,directed,1
30749,18,directed,1
55203,18,directed,1
55204,18,directed,1
55205,18,directed,1
55206,18,directed,1
55207,18,directed,1
55208,18,directed,1
55209,18,directed,1
55210,18,directed,1
55211,18,directed,1
4315,18,directed,1
55212,18,directed,1
8451,18,directed,1
55213,18,directed,1
55214,18,directed,1
13023,18,directed,1
55215,18,directed,1
55216,18,directed,1
55217,18,directed,1
55218,18,directed,1
55219,18,directed,1
55220,18,directed,1
30682,18,directed,1
55221,18,directed,1
55222,18,directed,1
55223,18,directed,1
55224,18,directed,1
39226,18,directed,1
55225,18,directed,1
55226,18,directed,1
55227,18,directed,1
55228,18,directed,1
55229,18,directed,1
55230,18,directed,1
55231,18,directed,1
55232,18,directed,1
55233,18,directed,1
55234,18,directed,1
55235,18,directed,1
55236,18,directed,1
55237,18,directed,1
55238,18,directed,1
55239,18,directed,1
55240,18,directed,1
55241,18,directed,1
55242,18,directed,1
55243,18,directed,1
55244,18,directed,1
55245,18,directed,1
55246,18,directed,1
55247,18,directed,1
55248,18,directed,1
55249,18,directed,1
55250,18,directed,1
55251,18,directed,1
55252,18,directed,1
55253,18,directed,1
55254,18,directed,1
55255,18,directed,1
55256,18,directed,1
55257,18,directed,1
55258,18,directed,1
55259,18,directed,1
55260,18,directed,1
55261,18,directed,1
55262,18,directed,1
55263,18,directed,1
55264,18,directed,1
55265,18,directed,1
55266,18,directed,1
55267,18,directed,1
55268,18,directed,1
130,18,directed,1
55269,18,directed,1
55270,18,directed,1
55271,18,directed,1
8989,18,directed,1
55272,18,directed,1
55273,18,directed,1
55274,18,directed,1
55275,18,directed,1
55276,18,directed,1
55277,18,directed,1
55278,18,directed,1
55279,18,directed,1
31320,18,directed,1
55280,18,directed,1
55281,18,directed,1
55282,18,directed,1
55283,18,directed,1
55284,18,directed,1
55285,18,directed,1
55286,18,directed,1
55287,18,directed,1
55288,18,directed,1
55289,18,directed,1
55290,18,directed,1
55291,18,directed,1
55292,18,directed,1
55293,18,directed,1
55294,18,directed,1
55295,18,directed,1
55296,18,directed,1
55297,18,directed,1
55298,18,directed,1
55299,18,directed,1
55300,18,directed,1
55301,18,directed,1
55302,18,directed,1
55303,18,directed,1
55304,18,directed,1
55305,18,directed,1
55306,18,directed,1
55307,18,directed,1
55308,18,directed,1
55309,18,directed,1
55310,18,directed,1
55311,18,directed,1
55312,18,directed,1
55313,18,directed,1
55314,18,directed,1
55315,18,directed,1
55316,18,directed,1
55317,18,directed,1
55318,18,directed,1
55319,18,directed,1
55320,18,directed,1
55321,18,directed,1
55322,18,directed,1
55323,18,directed,1
55324,18,directed,1
55325,18,directed,1
55326,18,directed,1
55327,18,directed,1
55328,18,directed,1
55329,18,directed,1
55330,18,directed,1
55331,18,directed,1
55332,18,directed,1
55333,18,directed,1
55334,18,directed,1
55335,18,directed,1
55336,18,directed,1
55337,18,directed,1
55338,18,directed,1
55339,18,directed,1
55340,18,directed,1
55341,18,directed,1
55342,18,directed,1
55343,18,directed,1
55344,18,directed,1
55345,18,directed,1
55346,18,directed,1
55347,18,directed,1
55348,18,directed,1
55349,18,directed,1
55350,18,directed,1
55351,18,directed,1
55352,18,directed,1
11468,18,directed,1
55353,18,directed,1
53,18,directed,1
55354,18,directed,1
55355,18,directed,1
55356,18,directed,1
55357,18,directed,1
55358,18,directed,1
55359,18,directed,1
55360,18,directed,1
55361,18,directed,1
55362,18,directed,1
55363,18,directed,1
15685,18,directed,1
55364,18,directed,1
55365,18,directed,1
55366,18,directed,1
55367,18,directed,1
55368,18,directed,1
55369,18,directed,1
55370,18,directed,1
10815,18,directed,1
55371,18,directed,1
55372,18,directed,1
55373,18,directed,1
55374,18,directed,1
55375,18,directed,1
55376,18,directed,1
55377,18,directed,1
55378,18,directed,1
55379,18,directed,1
6091,18,directed,1
55380,18,directed,1
55381,18,directed,1
55382,18,directed,1
45715,18,directed,1
55383,18,directed,1
55384,18,directed,1
55385,18,directed,1
55386,18,directed,1
13554,18,directed,1
1012,18,directed,1
55387,18,directed,1
55388,18,directed,1
55389,18,directed,1
55390,18,directed,1
55391,18,directed,1
55392,18,directed,1
55393,18,directed,1
55394,18,directed,1
55395,18,directed,1
55396,18,directed,1
24451,18,directed,1
55397,18,directed,1
55398,18,directed,1
55399,18,directed,1
55400,18,directed,1
30775,18,directed,1
55401,18,directed,1
55402,18,directed,1
55403,18,directed,1
55404,18,directed,1
55405,18,directed,1
55406,18,directed,1
55407,18,directed,1
55408,18,directed,1
55409,18,directed,1
55410,18,directed,1
55411,18,directed,1
55412,18,directed,1
55413,18,directed,1
55414,18,directed,1
55415,18,directed,1
55416,18,directed,1
45000,18,directed,1
55417,18,directed,1
55418,18,directed,1
55419,18,directed,1
55420,18,directed,1
55421,18,directed,1
55422,18,directed,1
55423,18,directed,1
55424,18,directed,1
55425,18,directed,1
55426,18,directed,1
55427,18,directed,1
55428,18,directed,1
55429,18,directed,1
55430,18,directed,1
55431,18,directed,1
55432,18,directed,1
55433,18,directed,1
55434,18,directed,1
55435,18,directed,1
55436,18,directed,1
55437,18,directed,1
55438,18,directed,1
55439,18,directed,1
55440,18,directed,1
55441,18,directed,1
55442,18,directed,1
55443,18,directed,1
55444,18,directed,1
55445,18,directed,1
55446,18,directed,1
55447,18,directed,1
55448,18,directed,1
55449,18,directed,1
55450,18,directed,1
55451,18,directed,1
55452,18,directed,1
24352,18,directed,1
55453,18,directed,1
55454,18,directed,1
55455,18,directed,1
55456,18,directed,1
55457,18,directed,1
55458,18,directed,1
55459,18,directed,1
55460,18,directed,1
55461,18,directed,1
55462,18,directed,1
55463,18,directed,1
334,18,directed,1
55464,18,directed,1
55465,18,directed,1
55466,18,directed,1
55467,18,directed,1
55468,18,directed,1
55469,18,directed,1
29994,18,directed,1
55470,18,directed,1
55471,18,directed,1
55472,18,directed,1
55473,18,directed,1
55474,18,directed,1
55475,18,directed,1
55476,18,directed,1
55477,18,directed,1
55478,18,directed,1
55479,18,directed,1
